username,date,content
narendramodi,2019-01-22,Addressing the Pravasi Bharatiya Divas programme in Varanasi. Watch.
narendramodi,2019-01-22,"Looking forward to being in beloved Kashi today for the Pravasi Bharatiya Divas. This is an excellent forum to engage with the Indian diaspora, which is distinguishing itself all over the world. #PBD2019 @PBDConvention"
narendramodi,2019-01-21,I have had the privilege to visit the Sree Siddaganga Mutt and receive the blessings of His Holiness Dr. Sree Sree Sree Sivakumara Swamigalu. The wide range of community service initiatives being done there are outstanding and are at an unimaginably large scale.
narendramodi,2019-01-21,"HH Dr. Sree Sree Sree Sivakumara Swamigalu remained at the forefront of ensuring better healthcare and education facilities for the marginalized. He represents the best of our traditions of compassionate service, spirituality, and protecting the rights of the underprivileged."
narendramodi,2019-01-21,"His Holiness Dr. Sree Sree Sree Sivakumara Swamigalu lived for the people, especially the poor and vulnerable. He devoted himself towards alleviating ills like poverty, hunger and social injustice. Prayers and solidarity with his countless devotees spread all across the world."
narendramodi,2019-01-21,"Statehood Day greetings to the people of Tripura. In less than a year, the state has made remarkable progress. It is realising its true potential and people’s aspirations are being fulfilled at a record pace. May this spirit grow further in the coming years."
narendramodi,2019-01-21,"Manipur is blessed with immense natural beauty and hardworking citizens. I can never forget the affection I have got in the state. On their Statehood Day, I greet my sisters and brothers of Manipur. May the state continue scaling new heights of development."
narendramodi,2019-01-21,"On the special occasion of their Statehood Day, greetings to the people of Meghalaya. People from Meghalaya have made a notable contribution to our country. I pray for the state’s continuous progress."
narendramodi,2019-01-20,Not losers but Rockstars! No selfie Jab We Met but there will always be another occasion. :)
narendramodi,2019-01-20,This question by a @BJP4Maharashtra Karyakarta reminded me of the days when I worked in the party organisation. I also spoke about why BJP is different from other parties.
narendramodi,2019-01-20,Interacting with BJP Karyakartas from Maharashtra and Goa. Watch.
narendramodi,2019-01-20,"Asha Ji, thank you for gracing the programme with your presence. The entire nation looks up to you for your stupendous contribution to the film world."
narendramodi,2019-01-20,"Yes, I agree with you."
narendramodi,2019-01-20,"Looking happy as always, Manoj Bhai!"
narendramodi,2019-01-20,"Happy to have met you, @arrahman."
narendramodi,2019-01-20,We have several talented youngsters and we also have so many talented film personalities who can mentor these youth. Channelising this talent through such universities can be extremely beneficial.
narendramodi,2019-01-19,The wonderful city of Mumbai is now home to the excellent National Museum of Indian Cinema. Here are some pictures.
narendramodi,2019-01-19,They got together in Kolkata with no agenda but to stop BJP. They talk of democracy in a state where the ruling party does not even allow local elections democratically. 130 crore Indians are watching their games with great amusement. India will give them a befitting reply!
narendramodi,2019-01-19,"Their day begins with Modi, ends with Modi. All they want to do is further their own dynasties. They have zero vision for India. Our approach is different. For us, India is everything, 130 crore Indians are everything."
narendramodi,2019-01-19,I congratulate the entire team of Larsen & Toubro for building the state-of-the-art K-9 Vajra Self Propelled Howitzer. This is a significant contribution towards India’s defence sector and protecting the country.
narendramodi,2019-01-19,Checking out the tanks at L&T’s Armoured Systems Complex in Hazira.
narendramodi,2019-01-19,The first #MannKiBaat of 2019 will take place on the 27th of this month. Share your ideas and suggestions for it. Dial 1800-11-7800 and record your message. You can also share inputs on the MyGov Open Forum or the NaMo App.
narendramodi,2019-01-18,"Tomorrow evening, I will be in Mumbai to inaugurate the National Museum of Indian Cinema. This museum will showcase the rich history of Indian cinema and highlight the contribution of cinema in our country's progress."
narendramodi,2019-01-18,The laser show at Dandi Kutir is wonderful! Technology has merged with history and the show takes the viewers through the life of the great Bapu. Happy to have inaugurated the show today.
narendramodi,2019-01-18,"The m-Arogya App will be launched tomorrow along with door to door waste collection, segregation and processing of solid waste facilities in Dadra and Nagar Haveli. I would also be addressing a public meeting at Silvassa."
narendramodi,2019-01-18,"An IT policy for Dadra and Nagar Haveli will be released tomorrow. I congratulate the local administration for emphasising on the power of technology. Through technology, effective service delivery is possible and transparency is furthered."
narendramodi,2019-01-18,"Several development projects for Daman and Diu, and Dadra and Nagar Haveli will be launched tomorrow. PM Jan Arogya Yojana certificates and Forest Rights certificates will be distributed to beneficiaries as well. Glad that the Centre's schemes are touching the lives of the poor."
narendramodi,2019-01-18,Here is a unique contest that strengthens the Swachh Bharat Mission! In two weeks ten lakh rural toilets have already been painted. Share your Swachh Sundar Shauchalaya using #MyIzzatGhar.
narendramodi,2019-01-18,The Government of India is making every effort to ensure the fruits of development reach every citizen with ease and efficiency.
narendramodi,2019-01-18,New infrastructure for New India. Transformative measures that are leading to transformative outcomes.
narendramodi,2019-01-18,"Doing business in India is easier, cheaper, faster and smarter."
narendramodi,2019-01-18,Those who have been visiting India in the last four years have seen first hand the series of transformations taking place. We are reducing government and enhancing governance.
narendramodi,2019-01-18,The Vibrant Gujarat Summit has: Dignity of the presence of top political leaders. Energy of CEOs and corporate leaders. Gravitas of institutions and opinion makers. Vitality of young enterprises and start-ups.
narendramodi,2019-01-17,His Holiness Dr. Sree Sree Sree Sivakumara Swamigalu is a remarkable personality and has positively impacted crores of lives through his outstanding service. The entire nation is praying for his speedy recovery and good health.
narendramodi,2019-01-17,At the Ahmedabad Shopping Festival I too could not resist from shopping! Purchased some Khadi products using the RuPay card. I urge you all- keep buying Khadi and contribute to the empowerment of lakhs of weavers associated with the industry. It is also a great tribute to Bapu!
narendramodi,2019-01-17,"At the inauguration of the Ahmedabad Shopping Festival, I talked at length about the numerous steps taken by the Central Government for the MSME sector. Our small entrepreneurs are exceptionally talented and we are committed to ensuring the right platform for them to prosper."
narendramodi,2019-01-17,"Today is a big day for Ahmedabad! The city is hosting a first of its kind shopping festival. This festival is a great opportunity for entrepreneurs and consumers. It has a wide range of products, a good mix of the traditional and the modern."
narendramodi,2019-01-17,"For a long time, access to proper healthcare was considered out of reach for the poor. Ayushman Bharat changed that. Ours is a Government that cares for the downtrodden and we want to ensure that they lead healthy lives."
narendramodi,2019-01-17,"The Sardar Vallabhbhai Patel Institute of Medical Sciences and Research is an excellent public hospital, which will strengthen the efforts to provide quality healthcare to the poor. Am glad to have inaugurated the hospital and seen parts of it."
